shipment_id,origin,destination,route_type,material,quantity_tonnes,distance_km,freight_cost_inr,shipment_date,transporter
SHP08641,Delhi,Kolkata,Long,Electronics,16.7,1513.1,54615,2025-06-21,VRL Logistics
SHP08642,Delhi,Kolkata,Long,Chemicals,15.5,1507.0,50100,2025-06-21,Om Sai Transport
SHP08643,Delhi,Kolkata,Long,Textiles,13.3,1512.0,43646,2025-06-21,Western Carriers
SHP08644,Mumbai,Pune,Short,Textiles,14.5,151.0,6956,2025-06-22,Shivam Freight Co
SHP08645,Delhi,Jaipur,Short,Steel Coils,12.9,280.4,11523,2025-06-22,Western Carriers
SHP08646,Delhi,Jaipur,Short,Chemicals,24.7,278.0,21943,2025-06-22,Shivam Freight Co
SHP08647,Delhi,Jaipur,Short,Chemicals,25.0,280.2,21925,2025-06-22,SafeExpress
SHP08648,Chennai,Bangalore,Short,Steel Coils,16.1,350.8,16687,2025-06-22,Om Sai Transport
SHP08649,Ahmedabad,Mumbai,Medium,Steel Coils,23.0,533.1,31918,2025-06-22,Shivam Freight Co
SHP08650,Ahmedabad,Mumbai,Medium,Packaged Foods,17.0,529.8,23627,2025-06-22,TCI Freight
SHP08651,Ahmedabad,Mumbai,Medium,Automobile Parts,14.4,526.3,19837,2025-06-22,TCI Freight
SHP08652,Kolkata,Bhubaneswar,Medium,Electronics,10.9,436.6,12655,2025-06-22,Om Sai Transport
SHP08653,Bangalore,Hyderabad,Medium,Steel Coils,14.2,573.4,20922,2025-06-22,TCI Freight
SHP08654,Mumbai,Delhi,Long,FMCG,21.2,1423.9,65363,2025-06-22,Shivam Freight Co
SHP08655,Mumbai,Delhi,Long,Chemicals,13.0,1420.1,40154,2025-06-22,Shivam Freight Co
SHP08656,Mumbai,Delhi,Long,Textiles,17.4,1418.4,54340,2025-06-22,Om Sai Transport
SHP08657,Delhi,Kolkata,Long,FMCG,23.7,1509.7,76310,2025-06-22,Om Sai Transport
SHP08658,Mumbai,Pune,Short,Electronics,22.4,150.8,10418,2025-06-23,Shivam Freight Co
SHP08659,Delhi,Jaipur,Short,Packaged Foods,23.0,279.6,19966,2025-06-23,VRL Logistics
SHP08660,Delhi,Jaipur,Short,FMCG,21.2,277.5,18348,2025-06-23,Western Carriers
SHP08661,Chennai,Bangalore,Short,Automobile Parts,19.8,351.7,20335,2025-06-23,Om Sai Transport
SHP08662,Chennai,Bangalore,Short,Textiles,15.8,347.7,15982,2025-06-23,SafeExpress
SHP08663,Ahmedabad,Mumbai,Medium,Steel Coils,11.4,532.1,15592,2025-06-23,Om Sai Transport
SHP08664,Ahmedabad,Mumbai,Medium,Electronics,16.6,530.9,22840,2025-06-23,VRL Logistics
SHP08665,Kolkata,Bhubaneswar,Medium,Automobile Parts,20.5,437.3,23873,2025-06-23,VRL Logistics
SHP08666,Kolkata,Bhubaneswar,Medium,Electronics,11.1,440.4,12969,2025-06-23,SafeExpress
SHP08667,Kolkata,Bhubaneswar,Medium,Packaged Foods,21.2,441.4,24786,2025-06-23,SafeExpress
SHP08668,Bangalore,Hyderabad,Medium,Packaged Foods,17.4,566.2,24474,2025-06-23,TCI Freight
SHP08669,Bangalore,Hyderabad,Medium,Packaged Foods,10.4,569.0,14909,2025-06-23,Western Carriers
SHP08670,Mumbai,Delhi,Long,FMCG,17.7,1419.3,54282,2025-06-23,Western Carriers
SHP08671,Mumbai,Delhi,Long,FMCG,19.0,1418.6,59506,2025-06-23,Om Sai Transport
SHP08672,Delhi,Kolkata,Long,Automobile Parts,24.5,1511.0,78260,2025-06-23,SafeExpress
SHP08673,Mumbai,Pune,Short,FMCG,14.5,147.1,6839,2025-06-24,Shivam Freight Co
SHP08674,Delhi,Jaipur,Short,Packaged Foods,16.8,283.1,14821,2025-06-24,Om Sai Transport
SHP08675,Chennai,Bangalore,Short,FMCG,15.3,349.3,15744,2025-06-24,SafeExpress
SHP08676,Ahmedabad,Mumbai,Medium,Textiles,23.7,530.6,33107,2025-06-24,SafeExpress
SHP08677,Kolkata,Bhubaneswar,Medium,Packaged Foods,15.1,442.1,17647,2025-06-24,Om Sai Transport
SHP08678,Kolkata,Bhubaneswar,Medium,FMCG,18.8,442.2,22069,2025-06-24,TCI Freight
SHP08679,Bangalore,Hyderabad,Medium,Electronics,15.4,568.9,21901,2025-06-24,VRL Logistics
SHP08680,Bangalore,Hyderabad,Medium,FMCG,12.5,571.0,18085,2025-06-24,TCI Freight
SHP08681,Mumbai,Delhi,Long,Automobile Parts,23.3,1418.7,71174,2025-06-24,VRL Logistics
SHP08682,Delhi,Kolkata,Long,Electronics,19.2,1511.6,62421,2025-06-24,Shivam Freight Co
SHP08683,Delhi,Kolkata,Long,Automobile Parts,18.4,1506.5,59049,2025-06-24,Western Carriers
SHP08684,Delhi,Kolkata,Long,Textiles,12.5,1513.0,40036,2025-06-24,Om Sai Transport
SHP08685,Mumbai,Pune,Short,Automobile Parts,12.2,153.2,6012,2025-06-25,Shivam Freight Co
SHP08686,Mumbai,Pune,Short,Steel Coils,15.3,152.8,7480,2025-06-25,VRL Logistics
SHP08687,Delhi,Jaipur,Short,Chemicals,13.4,282.2,11761,2025-06-25,TCI Freight
SHP08688,Delhi,Jaipur,Short,Chemicals,17.0,281.5,15148,2025-06-25,VRL Logistics
SHP08689,Delhi,Jaipur,Short,Textiles,23.1,278.5,20036,2025-06-25,Shivam Freight Co
SHP08690,Chennai,Bangalore,Short,Electronics,18.0,352.6,17991,2025-06-25,SafeExpress
SHP08691,Chennai,Bangalore,Short,Electronics,15.8,350.1,16022,2025-06-25,TCI Freight
SHP08692,Ahmedabad,Mumbai,Medium,Automobile Parts,10.7,531.1,14970,2025-06-25,Om Sai Transport
SHP08693,Ahmedabad,Mumbai,Medium,Steel Coils,22.6,533.1,31953,2025-06-25,SafeExpress
SHP08694,Ahmedabad,Mumbai,Medium,Packaged Foods,16.6,527.3,22889,2025-06-25,VRL Logistics
SHP08695,Kolkata,Bhubaneswar,Medium,Textiles,21.7,437.5,25135,2025-06-25,SafeExpress
SHP08696,Kolkata,Bhubaneswar,Medium,Electronics,23.2,437.0,26535,2025-06-25,SafeExpress
SHP08697,Bangalore,Hyderabad,Medium,Automobile Parts,13.5,572.8,19474,2025-06-25,Om Sai Transport
SHP08698,Bangalore,Hyderabad,Medium,Steel Coils,10.3,566.5,14744,2025-06-25,Shivam Freight Co
SHP08699,Mumbai,Delhi,Long,Packaged Foods,16.2,1419.2,50503,2025-06-25,SafeExpress
SHP08700,Delhi,Kolkata,Long,Chemicals,16.0,1511.4,50968,2025-06-25,Western Carriers
SHP08701,Delhi,Kolkata,Long,Automobile Parts,21.0,1510.6,66373,2025-06-25,Om Sai Transport
SHP08702,Delhi,Kolkata,Long,Textiles,11.1,1513.5,34790,2025-06-25,SafeExpress
SHP08703,Mumbai,Pune,Short,Electronics,11.9,151.0,5728,2025-06-26,TCI Freight
SHP08704,Mumbai,Pune,Short,Packaged Foods,10.6,149.4,5078,2025-06-26,SafeExpress
SHP08705,Mumbai,Pune,Short,Electronics,11.4,152.7,5512,2025-06-26,TCI Freight
SHP08706,Delhi,Jaipur,Short,Steel Coils,16.8,277.1,14424,2025-06-26,Om Sai Transport
SHP08707,Delhi,Jaipur,Short,Packaged Foods,24.9,283.7,22037,2025-06-26,Shivam Freight Co
SHP08708,Delhi,Jaipur,Short,Steel Coils,12.8,282.3,11326,2025-06-26,SafeExpress
SHP08709,Chennai,Bangalore,Short,FMCG,24.9,348.2,25009,2025-06-26,Shivam Freight Co
SHP08710,Chennai,Bangalore,Short,Steel Coils,15.2,353.7,15431,2025-06-26,Om Sai Transport
SHP08711,Ahmedabad,Mumbai,Medium,Packaged Foods,18.5,526.9,25422,2025-06-26,TCI Freight
SHP08712,Ahmedabad,Mumbai,Medium,Automobile Parts,16.8,533.7,23343,2025-06-26,SafeExpress
SHP08713,Ahmedabad,Mumbai,Medium,FMCG,24.6,531.2,34620,2025-06-26,Shivam Freight Co
SHP08714,Kolkata,Bhubaneswar,Medium,Steel Coils,14.5,443.2,16714,2025-06-26,Om Sai Transport
SHP08715,Kolkata,Bhubaneswar,Medium,Packaged Foods,14.4,439.2,16501,2025-06-26,Om Sai Transport
SHP08716,Bangalore,Hyderabad,Medium,Steel Coils,23.8,567.9,35243,2025-06-26,Western Carriers
SHP08717,Mumbai,Delhi,Long,Automobile Parts,24.2,1417.3,73810,2025-06-26,VRL Logistics
SHP08718,Delhi,Kolkata,Long,Textiles,18.7,1506.6,60640,2025-06-26,TCI Freight
SHP08719,Delhi,Kolkata,Long,Steel Coils,21.3,1512.1,68915,2025-06-26,Shivam Freight Co
SHP08720,Delhi,Kolkata,Long,Chemicals,17.2,1511.6,55446,2025-06-26,Western Carriers
SHP08721,Mumbai,Pune,Short,Textiles,12.8,150.4,6094,2025-06-27,Om Sai Transport
SHP08722,Mumbai,Pune,Short,FMCG,15.6,148.6,7502,2025-06-27,Om Sai Transport
SHP08723,Delhi,Jaipur,Short,Steel Coils,17.7,280.9,15858,2025-06-27,SafeExpress
SHP08724,Delhi,Jaipur,Short,FMCG,13.5,280.0,11995,2025-06-27,VRL Logistics
SHP08725,Chennai,Bangalore,Short,Packaged Foods,23.5,351.8,24544,2025-06-27,Shivam Freight Co
SHP08726,Chennai,Bangalore,Short,Steel Coils,24.0,351.3,24795,2025-06-27,SafeExpress
SHP08727,Ahmedabad,Mumbai,Medium,Electronics,19.5,530.5,27129,2025-06-27,Shivam Freight Co
SHP08728,Kolkata,Bhubaneswar,Medium,FMCG,19.2,438.4,22358,2025-06-27,Shivam Freight Co
SHP08729,Kolkata,Bhubaneswar,Medium,Textiles,22.4,436.7,25522,2025-06-27,Om Sai Transport
SHP08730,Kolkata,Bhubaneswar,Medium,Automobile Parts,21.9,441.1,25261,2025-06-27,TCI Freight
SHP08731,Bangalore,Hyderabad,Medium,Steel Coils,10.9,573.2,16031,2025-06-27,TCI Freight
SHP08732,Bangalore,Hyderabad,Medium,Packaged Foods,23.1,569.8,33282,2025-06-27,Om Sai Transport
SHP08733,Bangalore,Hyderabad,Medium,Steel Coils,20.8,570.1,30458,2025-06-27,TCI Freight
SHP08734,Mumbai,Delhi,Long,Packaged Foods,23.8,1423.0,73426,2025-06-27,Western Carriers
SHP08735,Mumbai,Delhi,Long,Textiles,20.2,1423.6,62843,2025-06-27,VRL Logistics
SHP08736,Mumbai,Delhi,Long,FMCG,16.4,1419.9,50991,2025-06-27,Shivam Freight Co
SHP08737,Delhi,Kolkata,Long,Electronics,24.3,1510.1,77362,2025-06-27,Shivam Freight Co
SHP08738,Delhi,Kolkata,Long,Electronics,24.6,1506.0,79635,2025-06-27,VRL Logistics
SHP08739,Mumbai,Pune,Short,Packaged Foods,22.1,146.1,10495,2025-06-28,VRL Logistics
SHP08740,Mumbai,Pune,Short,Textiles,13.6,147.7,6380,2025-06-28,SafeExpress
SHP08741,Mumbai,Pune,Short,Packaged Foods,12.8,148.1,6156,2025-06-28,Shivam Freight Co
SHP08742,Delhi,Jaipur,Short,Electronics,15.0,278.1,13298,2025-06-28,Western Carriers
SHP08743,Delhi,Jaipur,Short,Automobile Parts,18.7,281.0,16815,2025-06-28,TCI Freight
SHP08744,Chennai,Bangalore,Short,Chemicals,22.6,350.8,23660,2025-06-28,Western Carriers
SHP08745,Ahmedabad,Mumbai,Medium,Automobile Parts,14.4,527.9,19399,2025-06-28,VRL Logistics
SHP08746,Kolkata,Bhubaneswar,Medium,Chemicals,23.6,437.0,28071,2025-06-28,VRL Logistics
SHP08747,Kolkata,Bhubaneswar,Medium,Chemicals,13.1,440.3,15499,2025-06-28,Shivam Freight Co
SHP08748,Kolkata,Bhubaneswar,Medium,Chemicals,24.8,443.1,29549,2025-06-28,Shivam Freight Co
SHP08749,Bangalore,Hyderabad,Medium,Electronics,24.7,568.7,35377,2025-06-28,SafeExpress
SHP08750,Mumbai,Delhi,Long,FMCG,19.1,1418.3,57559,2025-06-28,Om Sai Transport
SHP08751,Mumbai,Delhi,Long,Steel Coils,23.4,1421.2,70936,2025-06-28,Shivam Freight Co
SHP08752,Delhi,Kolkata,Long,Textiles,24.2,1509.3,75688,2025-06-28,Om Sai Transport
SHP08753,Delhi,Kolkata,Long,Textiles,24.8,1512.4,78706,2025-06-28,Om Sai Transport
SHP08754,Delhi,Kolkata,Long,Electronics,21.6,1507.4,68678,2025-06-28,Om Sai Transport
SHP08755,Mumbai,Pune,Short,Chemicals,18.4,153.9,9217,2025-06-29,Western Carriers
SHP08756,Mumbai,Pune,Short,FMCG,22.3,153.7,11088,2025-06-29,VRL Logistics
SHP08757,Mumbai,Pune,Short,Textiles,17.4,154.0,8597,2025-06-29,TCI Freight
SHP08758,Delhi,Jaipur,Short,Automobile Parts,24.7,278.6,21566,2025-06-29,TCI Freight
SHP08759,Delhi,Jaipur,Short,FMCG,12.4,281.9,11017,2025-06-29,VRL Logistics
SHP08760,Chennai,Bangalore,Short,FMCG,21.4,353.1,22468,2025-06-29,VRL Logistics
SHP08761,Chennai,Bangalore,Short,Textiles,23.7,346.8,24361,2025-06-29,Om Sai Transport
SHP08762,Chennai,Bangalore,Short,Electronics,19.4,350.5,19954,2025-06-29,TCI Freight
SHP08763,Ahmedabad,Mumbai,Medium,Packaged Foods,16.0,532.5,21732,2025-06-29,TCI Freight
SHP08764,Ahmedabad,Mumbai,Medium,Chemicals,24.8,532.9,33420,2025-06-29,VRL Logistics
SHP08765,Kolkata,Bhubaneswar,Medium,Steel Coils,20.7,440.2,24134,2025-06-29,TCI Freight
SHP08766,Kolkata,Bhubaneswar,Medium,FMCG,18.8,438.1,21663,2025-06-29,TCI Freight
SHP08767,Bangalore,Hyderabad,Medium,FMCG,12.1,570.7,17830,2025-06-29,TCI Freight
SHP08768,Bangalore,Hyderabad,Medium,Steel Coils,14.9,572.6,21859,2025-06-29,TCI Freight
SHP08769,Bangalore,Hyderabad,Medium,Automobile Parts,24.4,571.7,35237,2025-06-29,Shivam Freight Co
SHP08770,Mumbai,Delhi,Long,Chemicals,11.2,1417.6,33670,2025-06-29,TCI Freight
SHP08771,Mumbai,Delhi,Long,Textiles,19.6,1419.3,59449,2025-06-29,Om Sai Transport
SHP08772,Delhi,Kolkata,Long,FMCG,16.9,1508.0,54503,2025-06-29,Om Sai Transport
SHP08773,Delhi,Kolkata,Long,Electronics,10.3,1508.1,33261,2025-06-29,Western Carriers
SHP08774,Mumbai,Pune,Short,Packaged Foods,10.9,146.1,4927,2025-06-30,Om Sai Transport
SHP08775,Mumbai,Pune,Short,Packaged Foods,20.6,151.7,9669,2025-06-30,Shivam Freight Co
SHP08776,Delhi,Jaipur,Short,Packaged Foods,15.4,280.1,13344,2025-06-30,Western Carriers
SHP08777,Delhi,Jaipur,Short,Steel Coils,24.5,282.8,21054,2025-06-30,Western Carriers
SHP08778,Chennai,Bangalore,Short,Textiles,20.9,346.1,20752,2025-06-30,Om Sai Transport
SHP08779,Ahmedabad,Mumbai,Medium,Textiles,15.8,531.6,21548,2025-06-30,SafeExpress
SHP08780,Kolkata,Bhubaneswar,Medium,FMCG,12.3,436.8,14205,2025-06-30,Western Carriers
SHP08781,Kolkata,Bhubaneswar,Medium,Packaged Foods,24.7,442.2,28520,2025-06-30,Shivam Freight Co
SHP08782,Bangalore,Hyderabad,Medium,Steel Coils,19.9,570.9,29017,2025-06-30,TCI Freight
SHP08783,Mumbai,Delhi,Long,FMCG,11.6,1422.5,35096,2025-06-30,VRL Logistics
SHP08784,Mumbai,Delhi,Long,Electronics,13.5,1420.1,40966,2025-06-30,Shivam Freight Co
SHP08785,Delhi,Kolkata,Long,Automobile Parts,21.4,1508.7,69591,2025-06-30,Shivam Freight Co
SHP08786,Delhi,Kolkata,Long,Electronics,15.8,1507.1,51108,2025-06-30,TCI Freight
SHP08787,Delhi,Kolkata,Long,Electronics,11.3,1508.4,36491,2025-06-30,Shivam Freight Co
SHP08788,Mumbai,Pune,Short,Packaged Foods,13.1,147.3,6107,2025-07-01,Shivam Freight Co
SHP08789,Delhi,Jaipur,Short,Automobile Parts,15.1,282.6,13251,2025-07-01,Western Carriers
SHP08790,Delhi,Jaipur,Short,Electronics,13.7,279.7,11846,2025-07-01,Western Carriers
SHP08791,Delhi,Jaipur,Short,Textiles,24.8,282.4,21760,2025-07-01,Shivam Freight Co
SHP08792,Chennai,Bangalore,Short,Chemicals,23.4,348.3,23343,2025-07-01,Shivam Freight Co
SHP08793,Chennai,Bangalore,Short,Packaged Foods,14.0,352.0,14297,2025-07-01,VRL Logistics
SHP08794,Ahmedabad,Mumbai,Medium,Electronics,22.9,531.4,32246,2025-07-01,Shivam Freight Co
SHP08795,Ahmedabad,Mumbai,Medium,FMCG,19.2,528.7,26445,2025-07-01,Western Carriers
SHP08796,Ahmedabad,Mumbai,Medium,Automobile Parts,12.4,533.8,17576,2025-07-01,TCI Freight
SHP08797,Kolkata,Bhubaneswar,Medium,Packaged Foods,16.7,438.7,19033,2025-07-01,Western Carriers
SHP08798,Bangalore,Hyderabad,Medium,Packaged Foods,24.3,569.7,34822,2025-07-01,VRL Logistics
SHP08799,Mumbai,Delhi,Long,Electronics,23.6,1421.9,73307,2025-07-01,Western Carriers
SHP08800,Mumbai,Delhi,Long,Chemicals,15.6,1423.0,48151,2025-07-01,VRL Logistics
SHP08801,Delhi,Kolkata,Long,Textiles,15.5,1513.8,50102,2025-07-01,Om Sai Transport
SHP08802,Delhi,Kolkata,Long,Steel Coils,12.1,1511.0,38425,2025-07-01,Om Sai Transport
SHP08803,Delhi,Kolkata,Long,Automobile Parts,12.1,1510.4,39204,2025-07-01,Western Carriers
SHP08804,Mumbai,Pune,Short,Steel Coils,19.9,150.3,9435,2025-07-02,TCI Freight
SHP08805,Mumbai,Pune,Short,Automobile Parts,23.9,146.6,11378,2025-07-02,VRL Logistics
SHP08806,Mumbai,Pune,Short,Textiles,19.8,152.2,9571,2025-07-02,Om Sai Transport
SHP08807,Delhi,Jaipur,Short,Steel Coils,17.4,278.7,15010,2025-07-02,Shivam Freight Co
SHP08808,Delhi,Jaipur,Short,Steel Coils,24.4,278.3,21087,2025-07-02,Western Carriers
SHP08809,Delhi,Jaipur,Short,Steel Coils,10.9,279.0,9219,2025-07-02,VRL Logistics
SHP08810,Chennai,Bangalore,Short,Textiles,11.7,346.1,11856,2025-07-02,SafeExpress
SHP08811,Ahmedabad,Mumbai,Medium,Automobile Parts,14.2,527.5,19287,2025-07-02,TCI Freight
SHP08812,Ahmedabad,Mumbai,Medium,Textiles,20.2,531.4,28055,2025-07-02,VRL Logistics
SHP08813,Kolkata,Bhubaneswar,Medium,Automobile Parts,12.0,437.1,13977,2025-07-02,Shivam Freight Co
SHP08814,Kolkata,Bhubaneswar,Medium,Textiles,11.9,443.5,13884,2025-07-02,TCI Freight
SHP08815,Kolkata,Bhubaneswar,Medium,Chemicals,19.3,439.7,22730,2025-07-02,TCI Freight
SHP08816,Bangalore,Hyderabad,Medium,Electronics,20.4,573.5,29895,2025-07-02,TCI Freight
SHP08817,Bangalore,Hyderabad,Medium,Steel Coils,21.7,569.5,31317,2025-07-02,VRL Logistics
SHP08818,Bangalore,Hyderabad,Medium,Textiles,16.7,566.1,24217,2025-07-02,TCI Freight
SHP08819,Mumbai,Delhi,Long,Steel Coils,16.7,1417.3,51520,2025-07-02,TCI Freight
SHP08820,Mumbai,Delhi,Long,Packaged Foods,10.4,1419.3,31779,2025-07-02,Shivam Freight Co
SHP08821,Delhi,Kolkata,Long,Textiles,10.7,1510.0,34866,2025-07-02,Western Carriers
SHP08822,Delhi,Kolkata,Long,FMCG,10.7,1507.5,33899,2025-07-02,SafeExpress
SHP08823,Mumbai,Pune,Short,Textiles,12.1,151.9,5995,2025-07-03,TCI Freight
SHP08824,Delhi,Jaipur,Short,Chemicals,23.6,281.2,20746,2025-07-03,Shivam Freight Co
SHP08825,Chennai,Bangalore,Short,Packaged Foods,16.1,347.7,16744,2025-07-03,SafeExpress
SHP08826,Ahmedabad,Mumbai,Medium,Electronics,23.2,532.9,32667,2025-07-03,VRL Logistics
SHP08827,Ahmedabad,Mumbai,Medium,Automobile Parts,16.2,533.3,22838,2025-07-03,Shivam Freight Co
SHP08828,Ahmedabad,Mumbai,Medium,Chemicals,24.9,526.9,35015,2025-07-03,VRL Logistics
SHP08829,Kolkata,Bhubaneswar,Medium,Steel Coils,17.4,436.9,20695,2025-07-03,Om Sai Transport
SHP08830,Bangalore,Hyderabad,Medium,Chemicals,14.8,570.0,21444,2025-07-03,SafeExpress
SHP08831,Mumbai,Delhi,Long,Electronics,13.2,1418.4,40377,2025-07-03,VRL Logistics
SHP08832,Mumbai,Delhi,Long,Textiles,17.6,1418.7,53609,2025-07-03,Western Carriers
SHP08833,Delhi,Kolkata,Long,Automobile Parts,16.7,1512.8,53809,2025-07-03,Western Carriers
SHP08834,Delhi,Kolkata,Long,Electronics,15.2,1510.4,47755,2025-07-03,Shivam Freight Co
SHP08835,Delhi,Kolkata,Long,Packaged Foods,20.4,1508.9,65200,2025-07-03,SafeExpress
SHP08836,Mumbai,Pune,Short,Automobile Parts,10.7,148.5,5006,2025-07-04,VRL Logistics
SHP08837,Mumbai,Pune,Short,Textiles,19.0,152.2,9115,2025-07-04,Om Sai Transport
SHP08838,Mumbai,Pune,Short,Automobile Parts,22.4,149.5,10631,2025-07-04,Shivam Freight Co
SHP08839,Delhi,Jaipur,Short,Packaged Foods,21.8,282.0,19203,2025-07-04,Shivam Freight Co
SHP08840,Delhi,Jaipur,Short,Steel Coils,11.1,280.3,9526,2025-07-04,Western Carriers
SHP08841,Delhi,Jaipur,Short,FMCG,16.6,279.9,14291,2025-07-04,SafeExpress
SHP08842,Chennai,Bangalore,Short,Textiles,24.6,349.3,25194,2025-07-04,Western Carriers
SHP08843,Chennai,Bangalore,Short,Steel Coils,23.4,347.0,23773,2025-07-04,Western Carriers
SHP08844,Chennai,Bangalore,Short,FMCG,11.5,351.1,11759,2025-07-04,TCI Freight
SHP08845,Ahmedabad,Mumbai,Medium,Steel Coils,22.8,530.0,30562,2025-07-04,VRL Logistics
SHP08846,Ahmedabad,Mumbai,Medium,Textiles,21.5,528.2,29168,2025-07-04,Western Carriers
SHP08847,Kolkata,Bhubaneswar,Medium,FMCG,10.4,441.1,12114,2025-07-04,Western Carriers
SHP08848,Kolkata,Bhubaneswar,Medium,FMCG,23.4,436.5,27119,2025-07-04,VRL Logistics
SHP08849,Bangalore,Hyderabad,Medium,Packaged Foods,13.2,568.7,19474,2025-07-04,SafeExpress
SHP08850,Bangalore,Hyderabad,Medium,Steel Coils,21.6,567.6,31120,2025-07-04,SafeExpress
SHP08851,Mumbai,Delhi,Long,Electronics,11.6,1420.7,35032,2025-07-04,TCI Freight
SHP08852,Mumbai,Delhi,Long,Packaged Foods,16.7,1418.9,50285,2025-07-04,VRL Logistics
SHP08853,Delhi,Kolkata,Long,Packaged Foods,12.4,1513.3,39998,2025-07-04,SafeExpress
SHP08854,Delhi,Kolkata,Long,Textiles,19.5,1509.8,61830,2025-07-04,Om Sai Transport
SHP08855,Delhi,Kolkata,Long,FMCG,16.1,1513.4,52030,2025-07-04,Western Carriers
SHP08856,Mumbai,Pune,Short,Steel Coils,17.6,148.5,8149,2025-07-05,Shivam Freight Co
SHP08857,Mumbai,Pune,Short,Automobile Parts,10.8,147.5,4957,2025-07-05,VRL Logistics
SHP08858,Delhi,Jaipur,Short,Electronics,12.4,276.3,10825,2025-07-05,Shivam Freight Co
SHP08859,Delhi,Jaipur,Short,Textiles,23.1,283.6,20553,2025-07-05,TCI Freight
SHP08860,Chennai,Bangalore,Short,Steel Coils,16.8,351.0,17026,2025-07-05,VRL Logistics
SHP08861,Ahmedabad,Mumbai,Medium,Chemicals,12.4,527.9,16509,2025-07-05,VRL Logistics
SHP08862,Ahmedabad,Mumbai,Medium,FMCG,22.6,529.1,30619,2025-07-05,Om Sai Transport
SHP08863,Ahmedabad,Mumbai,Medium,Textiles,21.0,526.5,28143,2025-07-05,Shivam Freight Co
SHP08864,Kolkata,Bhubaneswar,Medium,FMCG,19.4,439.1,22603,2025-07-05,VRL Logistics
SHP08865,Kolkata,Bhubaneswar,Medium,Textiles,17.8,443.3,20687,2025-07-05,Om Sai Transport
SHP08866,Kolkata,Bhubaneswar,Medium,Packaged Foods,13.8,437.7,16139,2025-07-05,Shivam Freight Co
SHP08867,Bangalore,Hyderabad,Medium,Packaged Foods,21.9,572.4,32551,2025-07-05,TCI Freight
SHP08868,Mumbai,Delhi,Long,FMCG,10.5,1419.2,32036,2025-07-05,SafeExpress
SHP08869,Mumbai,Delhi,Long,Textiles,24.2,1417.2,73818,2025-07-05,Shivam Freight Co
SHP08870,Delhi,Kolkata,Long,FMCG,19.0,1508.5,61163,2025-07-05,Om Sai Transport
SHP08871,Delhi,Kolkata,Long,Automobile Parts,16.1,1513.1,51774,2025-07-05,VRL Logistics
SHP08872,Mumbai,Pune,Short,Steel Coils,13.2,151.4,6367,2025-07-06,Shivam Freight Co
SHP08873,Mumbai,Pune,Short,Packaged Foods,10.7,150.0,5020,2025-07-06,Western Carriers
SHP08874,Delhi,Jaipur,Short,Textiles,12.5,279.7,10765,2025-07-06,TCI Freight
SHP08875,Delhi,Jaipur,Short,Chemicals,19.0,283.4,16466,2025-07-06,TCI Freight
SHP08876,Chennai,Bangalore,Short,Automobile Parts,14.4,349.9,14535,2025-07-06,Shivam Freight Co
SHP08877,Chennai,Bangalore,Short,Electronics,21.6,346.7,21890,2025-07-06,Western Carriers
SHP08878,Ahmedabad,Mumbai,Medium,Chemicals,13.2,529.6,18137,2025-07-06,Shivam Freight Co
SHP08879,Ahmedabad,Mumbai,Medium,Electronics,11.0,526.9,14903,2025-07-06,VRL Logistics
SHP08880,Ahmedabad,Mumbai,Medium,Steel Coils,24.0,527.4,32492,2025-07-06,TCI Freight
SHP08881,Kolkata,Bhubaneswar,Medium,Textiles,17.0,437.2,19393,2025-07-06,VRL Logistics
SHP08882,Bangalore,Hyderabad,Medium,Textiles,13.6,569.2,19726,2025-07-06,TCI Freight
SHP08883,Mumbai,Delhi,Long,Packaged Foods,16.1,1420.4,49701,2025-07-06,Western Carriers
SHP08884,Mumbai,Delhi,Long,Textiles,11.6,1417.4,36214,2025-07-06,VRL Logistics
SHP08885,Delhi,Kolkata,Long,Chemicals,13.7,1509.7,44274,2025-07-06,SafeExpress
SHP08886,Mumbai,Pune,Short,Electronics,14.5,153.1,6916,2025-07-07,SafeExpress
SHP08887,Delhi,Jaipur,Short,Packaged Foods,14.7,282.1,13089,2025-07-07,Shivam Freight Co
SHP08888,Delhi,Jaipur,Short,FMCG,19.2,277.2,16677,2025-07-07,Western Carriers
SHP08889,Delhi,Jaipur,Short,Chemicals,15.5,281.2,13603,2025-07-07,Western Carriers
SHP08890,Chennai,Bangalore,Short,Chemicals,17.0,347.6,16692,2025-07-07,Western Carriers
SHP08891,Chennai,Bangalore,Short,Packaged Foods,23.9,349.3,23582,2025-07-07,Om Sai Transport
SHP08892,Ahmedabad,Mumbai,Medium,FMCG,16.8,527.9,22662,2025-07-07,VRL Logistics
SHP08893,Kolkata,Bhubaneswar,Medium,Packaged Foods,24.7,442.2,29099,2025-07-07,VRL Logistics
SHP08894,Kolkata,Bhubaneswar,Medium,Packaged Foods,23.5,440.3,27196,2025-07-07,Shivam Freight Co
SHP08895,Bangalore,Hyderabad,Medium,Steel Coils,14.8,573.3,21585,2025-07-07,Om Sai Transport
SHP08896,Mumbai,Delhi,Long,Packaged Foods,19.1,1419.2,60173,2025-07-07,SafeExpress
SHP08897,Mumbai,Delhi,Long,Electronics,11.7,1420.1,36430,2025-07-07,Om Sai Transport
SHP08898,Mumbai,Delhi,Long,Packaged Foods,12.7,1421.5,40322,2025-07-07,SafeExpress
